areasymbol	musym	muname	MUKEY	dom_cond_order	dom_cond_pct_order	dom_cond_suborder	dom_cond_pct_suborder
WI039	CgB	"Casco loam, loamy subsoil variant, 0 to 6 percent slopes"	425417	Alfisols	100	Udalfs	100
WI039	ChB	"Casco loam, clayey subsoil variant, 2 to 6 percent slopes"	425418	Alfisols	100	Udalfs	100
WI039	CmB	"Casco-Hochheim loams, 2 to 6 percent slopes"	425419	Alfisols	50	Udalfs	50
WI039	CmC2	"Casco-Hochheim loams, 6 to 12 percent slopes, eroded"	425420	Alfisols	50	Udalfs	50
WI039	CmD2	"Casco-Hochheim loams, 12 to 20 percent slopes, eroded"	425421	Alfisols	50	Udalfs	50
WI039	CnC3	"Casco-Hochheim complex, 6 to 12 percent slopes, severely eroded"	425422	Alfisols	50	Udalfs	50
WI039	CnD3	"Casco-Hochheim complex, 12 to 20 percent slopes, severely eroded"	425423	Alfisols	50	Udalfs	50
WI039	CpC2	"Casco-Rodman loams, 6 to 12 percent slopes, eroded"	425424	Alfisols	50	Udalfs	50
WI039	CpE	"Casco-Rodman loams, 12 to 30 percent slopes"	425425	Alfisols	50	Udalfs	50
WI039	CpE3	"Casco-Rodman loams, 12 to 30 percent slopes, severely eroded"	425426	Alfisols	50	Udalfs	50
WI039	CpF	"Casco-Rodman loams, 30 to 45 percent slopes"	425427	Alfisols	50	Udalfs	50
WI039	DcA	"Depere silty clay loam, 0 to 3 percent slopes"	425428	Entisols	95	Fluvents	95
WI039	DdA	"Dodge silt loam, 0 to 2 percent slopes"	425429	Alfisols	100	Udalfs	100
WI039	DdB	"Dodge silt loam, 2 to 6 percent slopes"	425430	Alfisols	100	Udalfs	100
WI039	DdB2	"Dodge silt loam, 2 to 6 percent slopes, eroded"	425431	Alfisols	100	Udalfs	100
WI039	EbA	"Elburn silt loam, 0 to 3 percent slopes"	425432	Mollisols	90	Udolls	90
WI039	EsA	"Elliott silt loam, 0 to 2 percent slopes"	425433	Mollisols	90	Udolls	90
WI039	EsB	"Elliott silt loam, 2 to 6 percent slopes"	425434	Mollisols	95	Udolls	95
WI039	FmB	"Fox sandy loam, 2 to 6 percent slopes"	425435	Alfisols	100	Udalfs	100
WI039	FoB	"Fox loam, 2 to 6 percent slopes"	425436	Alfisols	100	Udalfs	100
WI039	FoB2	"Fox loam, 2 to 6 percent slopes, eroded"	425437	Alfisols	100	Udalfs	100
WI039	FoC2	"Fox loam, 6 to 12 percent slopes, eroded"	425438	Alfisols	100	Udalfs	100
WI039	FsA	"Fox silt loam, 0 to 2 percent slopes"	425439	Alfisols	100	Udalfs	100
WI039	FsB	"Fox silt loam, 2 to 6 percent slopes"	425440	Alfisols	100	Udalfs	100
WI039	FsB2	"Fox silt loam, 2 to 6 percent slopes, eroded"	425441	Alfisols	100	Udalfs	100
WI039	FsC2	"Fox silt loam, 6 to 12 percent slopes, eroded"	425442	Alfisols	100	Udalfs	100
WI039	GP	Gravel pit	623900		100		100
WI039	HhE2	"Hixton loam, 12 to 30 percent slopes, eroded"	425443	Alfisols	100	Udalfs	100
WI039	HmB	"Hochheim loam, 2 to 6 percent slopes"	425444	Mollisols	90	Udolls	90
WI039	HmB2	"Hochheim loam, 2 to 6 percent slopes, eroded"	425445	Mollisols	85	Udolls	85
WI039	HmC	"Hochheim loam, 6 to 12 percent slopes"	425446	Mollisols	95	Udolls	95
WI039	HmC2	"Hochheim loam, 6 to 12 percent slopes, eroded"	425447	Mollisols	95	Udolls	95
WI039	HmD	"Hochheim loam, 12 to 20 percent slopes"	425448	Mollisols	90	Udolls	90
WI039	HmD2	"Hochheim loam, 12 to 20 percent slopes, eroded"	425449	Mollisols	90	Udolls	90
WI039	HmE	"Hochheim loam, 20 to 30 percent slopes"	425450	Mollisols	85	Udolls	85
WI039	HoB3	"Hochheim soils, 2 to 6 percent slopes, severely eroded"	425451	Mollisols	100	Udolls	100
WI039	HoC3	"Hochheim soils, 6 to 12 percent slopes, severely eroded"	425452	Mollisols	100	Udolls	100
WI039	HoD3	"Hochheim soils, 12 to 20 percent slopes, severely eroded"	425453	Mollisols	100	Udolls	100
WI039	HoE3	"Hochheim soils, 20 to 30 percent slopes, severely eroded"	425454	Mollisols	100	Udolls	100
WI039	Hu	Houghton mucky peat	425455	Histosols	100	Saprists	100
WI039	InA	"Ionia sandy loam, 0 to 3 percent slopes"	425456	Alfisols	100	Udalfs	100
WI039	IoA	"Ionia silt loam, 0 to 2 percent slopes"	425457	Alfisols	95	Udalfs	95
WI039	IoB	"Ionia silt loam, 2 to 6 percent slopes"	425458	Alfisols	90	Udalfs	90
WI039	IrA	"Ionia silt loam, loamy subsoil variant, 0 to 3 percent slopes"	425459	Alfisols	100	Udalfs	100
WI039	IsB	"Ionia silt loam, clayey subsoil variant, 2 to 6 percent slopes"	425460	Alfisols	100	Udalfs	100
WI039	JuA	"Juneau silt loam, 0 to 2 percent slopes"	425461	Entisols	100	Fluvents	100
WI039	JuB	"Juneau silt loam, 2 to 6 percent slopes"	425462	Entisols	100	Fluvents	100
WI039	Km	Keowns silt loam	425463	Inceptisols	100	Aquepts	100
WI039	KnA	"Kewaunee silt loam, 0 to 2 percent slopes"	425464	Alfisols	95	Udalfs	95
WI039	KnB	"Kewaunee silt loam, 2 to 6 percent slopes"	425465	Alfisols	97	Udalfs	97
WI039	KnB2	"Kewaunee silt loam, 2 to 6 percent slopes, eroded"	425466	Alfisols	98	Udalfs	98
WI039	KnC2	"Kewaunee silt loam, 6 to 12 percent slopes, eroded"	425467	Alfisols	100	Udalfs	100
WI039	KoA	"Kewaunee silty clay loam, 0 to 2 percent slopes"	425468	Alfisols	90	Udalfs	90
WI039	KoB	"Kewaunee silty clay loam, 2 to 6 percent slopes"	425469	Alfisols	100	Udalfs	100
WI039	KoB2	"Kewaunee silty clay loam, 2 to 6 percent slopes, eroded"	425470	Alfisols	100	Udalfs	100
WI039	KoC2	"Kewaunee silty clay loam, 6 to 12 percent slopes, eroded"	425471	Alfisols	100	Udalfs	100
WI039	KoD2	"Kewaunee silty clay loam, 12 to 20 percent slopes, eroded"	425472	Alfisols	100	Udalfs	100
WI039	KoE2	"Kewaunee silty clay loam, 20 to 30 percent slopes, eroded"	425473	Alfisols	100	Udalfs	100
WI039	KsB3	"Kewaunee soils, 2 to 6 percent slopes, severely eroded"	425474	Alfisols	100	Udalfs	100
WI039	KsC3	"Kewaunee soils, 6 to 12 percent slopes, severely eroded"	425475	Alfisols	100	Udalfs	100
WI039	KsD3	"Kewaunee soils, 12 to 20 percent slopes, severely eroded"	425476	Alfisols	100	Udalfs	100
WI039	KtB	"Kewaunee silt loam, moderately shallow variant, 2 to 6 percent slopes"	425477	Alfisols	100	Udalfs	100
WI039	KuA	"Kibbie silt loam, 0 to 2 percent slopes"	425478	Alfisols	100	Udalfs	100
WI039	KwA	"Knowles silt loam, 0 to 2 percent slopes"	425479	Alfisols	100	Udalfs	100
WI039	KwB	"Knowles silt loam, 2 to 6 percent slopes"	425480	Alfisols	100	Udalfs	100
WI039	KwC2	"Knowles silt loam, 6 to 12 percent slopes, eroded"	425481	Alfisols	100	Udalfs	100
WI039	KwE2	"Knowles silt loam, 12 to 30 percent slopes, eroded"	425482	Alfisols	100	Udalfs	100
WI039	LDF	Landfill	623899		100		100
WI039	LmA	"Lamartine silt loam, 0 to 2 percent slopes"	425483	Alfisols	85	Udalfs	85
WI039	LmB	"Lamartine silt loam, 2 to 6 percent slopes"	425484	Alfisols	94	Udalfs	94
WI039	LrB2	"LeRoy silt loam, 2 to 6 percent slopes, eroded"	425485	Alfisols	100	Udalfs	100
WI039	LrC2	"LeRoy silt loam, 6 to 12 percent slopes, eroded"	425486	Alfisols	100	Udalfs	100
WI039	LrD	"LeRoy silt loam, 12 to 20 percent slopes"	425487	Alfisols	100	Udalfs	100
WI039	LrD2	"LeRoy silt loam, 12 to 20 percent slopes, eroded"	425488	Alfisols	100	Udalfs	100
WI039	LrE	"LeRoy silt loam, 20 to 30 percent slopes"	425489	Alfisols	100	Udalfs	100
WI039	LtC3	"LeRoy soils, 6 to 12 percent slopes, severely eroded"	425490	Alfisols	100	Udalfs	100
WI039	LtD3	"LeRoy soils, 12 to 20 percent slopes, severely eroded"	425491	Alfisols	100	Udalfs	100
WI039	LvA	"Lomira silt loam, 0 to 2 percent slopes"	425492	Alfisols	100	Udalfs	100
WI039	LvB	"Lomira silt loam, 2 to 6 percent slopes"	425493	Alfisols	100	Udalfs	100
WI039	LvB2	"Lomira silt loam, 2 to 6 percent slopes, eroded"	425494	Alfisols	100	Udalfs	100
WI039	LvC	"Lomira silt loam, 6 to 12 percent slopes"	425495	Alfisols	100	Udalfs	100
WI039	LvC2	"Lomira silt loam, 6 to 12 percent slopes, eroded"	425496	Alfisols	100	Udalfs	100
WI039	LvC3	"Lomira silt loam, 6 to 12 percent slopes, severely eroded"	425497	Alfisols	100	Udalfs	100
WI039	LvD	"Lomira silt loam, 12 to 20 percent slopes"	425498	Alfisols	100	Udalfs	100
WI039	LvD2	"Lomira silt loam, 12 to 20 percent slopes, eroded"	425499	Alfisols	100	Udalfs	100
WI039	LvD3	"Lomira silt loam, 12 to 20 percent slopes, severely eroded"	425500	Alfisols	100	Udalfs	100
WI039	LwA	"Lomira-Knowles silt loams, 0 to 2 percent slopes"	425501	Alfisols	80	Udalfs	80
WI039	LwB	"Lomira-Knowles silt loams, 2 to 6 percent slopes"	425502	Alfisols	80	Udalfs	80
WI039	LwB2	"Lomira-Knowles silt loams, 2 to 6 percent slopes, eroded"	425503	Alfisols	80	Udalfs	80
WI039	LwC2	"Lomira-Knowles silt loams, 6 to 12 percent slopes, eroded"	425504	Alfisols	80	Udalfs	80
WI039	M-W	Miscellaneous water	580403		100		100
WI039	ML	Made land	623898		100		100
WI039	MaA	"Manawa silt loam, 0 to 3 percent slopes"	425505	Alfisols	93	Udalfs	93
WI039	MaB	"Manawa silt loam, 2 to 6 percent slopes"	425506	Alfisols	95	Udalfs	95
WI039	McA	"Manawa silty clay loam, 0 to 3 percent slopes"	425507	Alfisols	96	Udalfs	96
WI039	McB	"Manawa silty clay loam, 2 to 6 percent slopes"	425508	Alfisols	95	Udalfs	95
WI039	MdB	"Markesan silt loam, 2 to 6 percent slopes"	425509	Mollisols	100	Udolls	100
WI039	MdB2	"Markesan silt loam, 2 to 6 percent slopes, eroded"	425510	Mollisols	100	Udolls	100
WI039	MdC2	"Markesan silt loam, 6 to 12 percent slopes, eroded"	425511	Mollisols	100	Udolls	100
WI039	MdC3	"Markesan silt loam, 6 to 12 percent slopes, severely eroded"	425512	Mollisols	100	Udolls	100
WI039	MdD2	"Markesan silt loam, 12 to 20 percent slopes, eroded"	425513	Mollisols	100	Udolls	100
WI039	MdD3	"Markesan silt loam, 12 to 20 percent slopes, severely eroded"	425514	Mollisols	100	Udolls	100
WI039	Mf	Marsh	425515		100		100
WI039	MmA	"Martinton silt loam, 0 to 2 percent slopes"	425516	Mollisols	90	Udolls	90
WI039	MmB	"Martinton silt loam, 2 to 6 percent slopes"	425517	Mollisols	95	Udolls	95
WI039	MoA	"Mayville silt loam, 0 to 2 percent slopes"	425518	Alfisols	100	Udalfs	100
WI039	MoB	"Mayville silt loam, 2 to 6 percent slopes"	425519	Alfisols	100	Udalfs	100
WI039	MsA	"Mendota silt loam, 0 to 2 percent slopes"	425520	Mollisols	100	Udolls	100
WI039	MsB	"Mendota silt loam, 2 to 6 percent slopes"	425521	Mollisols	100	Udolls	100
WI039	MsB2	"Mendota silt loam, 2 to 6 percent slopes, eroded"	425522	Mollisols	100	Udolls	100
WI039	MsC2	"Mendota silt loam, 6 to 12 percent slopes, eroded"	425523	Mollisols	100	Udolls	100
WI039	MzaA	"Milton silt loam, 0 to 2 percent slopes"	425524	Alfisols	100	Udalfs	100
WI039	MzaB2	"Milton silt loam, 2 to 6 percent slopes, eroded"	425525	Alfisols	100	Udalfs	100
WI039	MzaD2	"Milton silt loam, 6 to 20 percent slopes, eroded"	425526	Alfisols	100	Udalfs	100
WI039	MzdB	"Morley silt loam, 2 to 6 percent slopes"	425527	Alfisols	95	Udalfs	95
WI039	MzdB2	"Morley silt loam, 2 to 6 percent slopes, eroded"	425528	Alfisols	95	Udalfs	95
WI039	MzdC2	"Morley silt loam, 6 to 12 percent slopes, eroded"	425529	Alfisols	100	Udalfs	100
WI039	MzdD2	"Morley silt loam, 12 to 20 percent slopes, eroded"	425530	Alfisols	100	Udalfs	100
WI039	MzeC3	"Morley soils, 6 to 12 percent slopes, severely eroded"	425531	Alfisols	100	Udalfs	100
WI039	MzeD3	"Morley soils, 12 to 20 percent slopes, severely eroded"	425532	Alfisols	100	Udalfs	100
WI039	Od	Ogden mucky peat	425533	Histosols	100	Saprists	100
WI039	Oe	Old beaches	425534		100		100
WI039	OhA	"Oshkosh silt loam, 0 to 2 percent slopes"	425535	Alfisols	100	Udalfs	100
WI039	OhB	"Oshkosh silt loam, 2 to 6 percent slopes"	425536	Alfisols	100	Udalfs	100
WI039	OkA	"Oshkosh silty clay loam, 0 to 2 percent slopes"	425537	Alfisols	100	Udalfs	100
WI039	OkB	"Oshkosh silty clay loam, 2 to 6 percent slopes"	425538	Alfisols	93	Udalfs	93
WI039	Pa	"Palms muck, 0 to 2 percent slopes"	425539	Histosols	87	Saprists	87
WI039	Pc	"Palms mucky peat, 0 to 2 percent slopes"	425540	Histosols	90	Saprists	90
WI039	PfA	"Peebles silt loam, 0 to 2 percent slopes"	425541	Mollisols	90	Udolls	90
WI039	PfB	"Peebles silt loam, 2 to 6 percent slopes"	425542	Mollisols	95	Udolls	95
WI039	PhA	"Pella silt loam, 0 to 2 percent slopes"	425543	Mollisols	85	Aquolls	85
WI039	PnA	"Pella silty clay loam, cool, 0 to 2 percent slopes"	425544	Mollisols	85	Aquolls	85
WI039	PsA	"Plano silt loam, till substratum,  0 to 2 percent slopes"	425545	Mollisols	90	Udolls	90
WI039	PsB	"Plano silt loam, till substratum,  2 to 6 percent slopes"	425546	Mollisols	85	Udolls	85
WI039	PsB2	"Plano silt loam, 2 to 6 percent slopes, eroded"	425547	Mollisols	100	Udolls	100
WI039	PuB	"Plano fine sandy loam, sandy variant, 2 to 6 percent slopes"	425548	Mollisols	100	Udolls	100
WI039	Py	"Poygan silty clay loam, 0 to 2 percent slopes, drained"	425549	Mollisols	85	Aquolls	85
WI039	QUA	Quarry	623897		100		100
WI039	ReB	"Rimer loam, 2 to 6 percent slopes"	425550	Alfisols	90	Udalfs	90
WI039	Rm	Rock land	425551		100		100
WI039	RnD2	"Rodman gravelly sand, 6 to 20 percent slopes, eroded"	425552	Mollisols	100	Udolls	100
WI039	RnE2	"Rodman gravelly sand, 20 to 30 percent slopes, eroded"	425553	Mollisols	100	Udolls	100
WI039	RoD2	"Rodman gravelly loam, 12 to 20 percent slopes, eroded"	425554	Mollisols	100	Udolls	100
WI039	RoF2	"Rodman gravelly loam, 20 to 45 percent slopes, eroded"	425555	Mollisols	100	Udolls	100
WI039	Rw	Rollin mucky peat	425556	Histosols	100	Saprists	100
WI039	ScA	"St. Charles silt loam, 0 to 2 percent slopes"	425557	Alfisols	90	Udalfs	90
WI039	ScB	"St. Charles silt loam, 2 to 6 percent slopes"	425558	Alfisols	85	Udalfs	85
WI039	SeA	"St. Charles silt loam, gravelly subtratum, 0 to 2 percent slopes"	425559	Alfisols	90	Udalfs	90
WI039	SeB	"St. Charles silt loam, gravelly subtratum, 2 to 6 percent slopes"	425560	Alfisols	95	Udalfs	95
WI039	SmA	"Sebewa silt loam, 0 to 2 percent slopes"	425561	Mollisols	100	Aquolls	100
WI039	SmB	"Sebewa silt loam, 2 to 6 percent slopes"	425562	Mollisols	90	Aquolls	90
WI039	SnA	"Sebewa silt loam, deep, 0 to 2 percent slopes"	425563	Mollisols	100	Aquolls	100
WI039	SpA	"Sebewa silt loam, loamy subsoil variant, 0 to 3 percent slopes"	425564	Mollisols	100	Aquolls	100
WI039	SuB2	"Sisson silt loam, 2 to 6 percent slopes, eroded"	425565	Alfisols	100	Udalfs	100
WI039	SwB	"Sogn stony silt loam, 0 to 6 percent slopes"	425566	Mollisols	100	Udolls	100
WI039	ThA	"Theresa silt loam, 0 to 2 percent slopes"	425567	Alfisols	94	Udalfs	94
WI039	ThB	"Theresa silt loam, 2 to 6 percent slopes"	425568	Alfisols	90	Udalfs	90
WI039	ThB2	"Theresa silt loam, 2 to 6 percent slopes, eroded"	425569	Alfisols	86	Udalfs	86
WI039	ThC	"Theresa silt loam, 6 to 12 percent slopes"	425570	Alfisols	100	Udalfs	100
WI039	ThC2	"Theresa silt loam, 6 to 12 percent slopes, eroded"	425571	Alfisols	92	Udalfs	92
WI039	ThD	"Theresa silt loam, 12 to 20 percent slopes"	425572	Alfisols	100	Udalfs	100
WI039	ThD2	"Theresa silt loam, 12 to 20 percent slopes, eroded"	425573	Alfisols	100	Udalfs	100
WI039	TrC3	"Theresa soils, 6 to 12 percent slopes, severely eroded"	425574	Alfisols	100	Udalfs	100
WI039	TrD3	"Theresa soils, 12 to 20 percent slopes, severely eroded"	425575	Alfisols	100	Udalfs	100
WI039	TsB2	"Theresa-Casco silt loams, 2 to 6 percent slopes, eroded"	425576	Alfisols	80	Udalfs	80
WI039	TsC2	"Theresa-Casco silt loams, 6 to 12 percent slopes, eroded"	425577	Alfisols	80	Udalfs	80
WI039	TsD2	"Theresa-Casco silt loams, 12 to 20 percent slopes, eroded"	425578	Alfisols	80	Udalfs	80
WI039	TsE2	"Theresa-Casco silt loams, 20 to 30 percent slopes, eroded"	425579	Alfisols	80	Udalfs	80
WI039	VgA	"Virgil silt loam, 0 to 2 percent slopes"	425580	Alfisols	90	Aqualfs	90
WI039	VgB	"Virgil silt loam, 2 to 6 percent slopes"	425581	Alfisols	95	Aqualfs	95
WI039	VsA	"Virgil silt loam, gravelly substratum 0 to 2 percent slopes"	425582	Alfisols	86	Aqualfs	86
WI039	VsB	"Virgil silt loam, gravelly substratum, 2 to 6 percent slopes"	425583	Alfisols	90	Aqualfs	90
WI039	W	Water	425584		100		100
WI039	Wa	Wallkill silt loam	425585	Inceptisols	100	Aquepts	100
WI039	WhB	"Warsaw silt loam, 2 to 6 percent slopes"	425586	Mollisols	100	Udolls	100
WI039	WsA	"Washtenaw silt loam, 0 to 2 percent slopes"	425587	Entisols	100	Aquents	100
WI039	WsB	"Washtenaw silt loam, 2 to 6 percent slopes"	425588	Entisols	90	Aquents	90
WI039	Wt	Wauseon loam	425589	Mollisols	100	Aquolls	100
WI039	Wu	Wauseon silt loam	425590	Mollisols	100	Aquolls	100
WI041	ArB	"Argonne-Sarwet sandy loams, 1 to 6 percent slopes, very stony"	429831	Spodosols	100	Orthods	100
WI041	Au	"Au Gres loamy sand, 0 to 2 percent slopes"	429832	Spodosols	100	Aquods	100
WI041	Ca	"Capitola muck, 0 to 2 percent slopes, very stony"	429833	Alfisols	100	Aqualfs	100
WI041	CrA	"Croswell loamy sand, 0 to 3 percent slopes"	429834	Spodosols	100	Orthods	100
WI041	CuA	"Cublake loamy sand, 0 to 3 percent slopes"	429835	Spodosols	100	Orthods	100
WI041	FeB	"Fence silt loam, 0 to 6 percent slopes"	429836	Spodosols	100	Orthods	100
WI041	FlA	"Flink loamy sand, 0 to 3 percent slopes"	429837	Spodosols	100	Aquods	100
WI041	Fm	"Fordum loam, 0 to 2 percent slopes"	429838	Entisols	100	Aquents	100
WI041	GaA	"Gastrow silt loam, 0 to 3 percent slopes"	429839	Spodosols	100	Aquods	100
WI041	Kr	"Kinross muck, 0 to 2 percent slopes"	429840	Spodosols	100	Aquods	100
WI041	LaC	"Laona-Sarona sandy loams, 6 to 15 percent slopes, very stony"	429841	Spodosols	100	Orthods	100
WI041	LaD	"Laona-Sarona sandy loams, 15 to 35 percent slopes, very stony"	429842	Spodosols	100	Orthods	100
WI041	Lo	"Loxley, Beseman, and Dawson peats, 0 to 1 percent slopes"	429843	Histosols	100	Saprists	100
WI041	Lu	"Lupton and Cathro soils, 0 to 1 percent slopes"	429844	Histosols	85	Saprists	85
WI041	M-W	Miscellaneous water	429885		100		100
WI041	MaA	"Manitowish sandy loam, 0 to 3 percent slopes"	429845	Spodosols	100	Orthods	100
WI041	MeD	"Metonga-Rock outcrop complex, 4 to 60 percent slopes, very stony"	429846	Spodosols	75	Orthods	75
WI041	Mn	"Minocqua muck, 0 to 2 percent slopes"	429847	Inceptisols	100	Aquepts	100
WI041	MuB	"Mudlake silt loam, 1 to 6 percent slopes, very stony"	429848	Spodosols	100	Aquods	100
WI041	PaB	"Padus sandy loam, 0 to 6 percent slopes"	429849	Spodosols	98	Orthods	98
WI041	PaC	"Padus sandy loam, 6 to 15 percent slopes"	429850	Spodosols	100	Orthods	100
WI041	PaD	"Padus sandy loam, 15 to 35 percent slopes"	429851	Spodosols	100	Orthods	100
WI041	PeB	"Padus-Pence sandy loams, 0 to 6 percent slopes"	429852	Spodosols	100	Orthods	100
WI041	PeC	"Padus-Pence sandy loams, 6 to 15 percent slopes"	429853	Spodosols	100	Orthods	100
WI041	PeD	"Padus-Pence sandy loams, 15 to 35 percent slopes"	429854	Spodosols	100	Orthods	100
WI041	PfD	"Padus-Soperton silt loams, 15 to 35 percent slopes, very stony"	429855	Spodosols	100	Orthods	100
WI041	PgB	"Padus-Wabeno silt loams, 1 to 6 percent slopes, very stony"	429856	Spodosols	100	Orthods	100
WI041	PgC	"Padus-Wabeno silt loams, 6 to 15 percent slopes, very stony"	429857	Spodosols	100	Orthods	100
WI041	PhB	"Padwood sandy loam, 0 to 6 percent slopes"	429858	Spodosols	100	Orthods	100
WI041	PkE	"Pelissier gravelly sandy loam, 20 to 45 percent slopes, stony"	429859	Spodosols	100	Orthods	100
WI041	PnB	"Pence sandy loam, 0 to 6 percent slopes"	429860	Spodosols	100	Orthods	100
WI041	PnC	"Pence sandy loam, 6 to 15 percent slopes"	429861	Spodosols	100	Orthods	100
WI041	PnD	"Pence sandy loam, 15 to 35 percent slopes"	429862	Spodosols	100	Orthods	100
WI041	PsB	"Pence-Vilas complex, 0 to 6 percent slopes"	429863	Spodosols	100	Orthods	100
WI041	PsC	"Pence-Vilas complex, 6 to 15 percent slopes"	429864	Spodosols	100	Orthods	100
WI041	PsD	"Pence-Vilas complex, 15 to 35 percent slopes"	429865	Spodosols	100	Orthods	100
WI041	Pt	"Pits, gravel"	429866		100		100
WI041	RuD	"Rubicon loamy sand, 15 to 35 percent slopes"	429867	Spodosols	100	Orthods	100
WI041	SoD	"Soperton-Goodman silt loams, 15 to 35 percent slopes, very stony"	429868	Spodosols	100	Orthods	100
WI041	SpD	"Soperton-Mudlake silt loams, 1 to 35 percent slopes, very stony"	429869	Spodosols	100	Orthods	65
WI041	StB	"Stambaugh silt loam, 0 to 6 percent slopes"	429870	Spodosols	100	Orthods	100
WI041	StC	"Stambaugh silt loam, 6 to 15 percent slopes"	429871	Spodosols	100	Orthods	100
WI041	StD	"Stambaugh silt loam, 15 to 25 percent slopes"	429872	Spodosols	100	Orthods	100
WI041	TpA	"Tipler sandy loam, 0 to 3 percent slopes"	429873	Spodosols	100	Orthods	100
WI041	VaB	"Vanzile silt loam, 0 to 6 percent slopes"	429875	Spodosols	100	Orthods	100
WI041	VsB	"Vilas loamy sand, 0 to 6 percent slopes"	429876	Spodosols	100	Orthods	100
WI041	VsC	"Vilas loamy sand, 6 to 15 percent slopes"	429877	Spodosols	100	Orthods	100
WI041	W	Water	429878		100		100
WI041	WaC	"Wabeno-Goodman silt loams, 6 to 15 percent slopes, very stony"	429879	Spodosols	100	Orthods	100
WI041	WbB	"Wabeno-Goodwit silt loams, 1 to 6 percent slopes, very stony"	429880	Spodosols	100	Orthods	100
WI041	WdB	"Wabeno-Mudlake silt loams, 1 to 15 percent slopes, very stony"	429881	Spodosols	100	Orthods	65
WI041	WhA	"Whisklake silt loam, 0 to 3 percent slopes"	429882	Spodosols	100	Aquods	100
WI041	WrA	"Worcester sandy loam, 0 to 3 percent slopes"	429883	Spodosols	100	Aquods	100
WI041	WtA	"Wormet sandy loam, 0 to 3 percent slopes"	429884	Spodosols	100	Aquods	100
WI043	1125F	"Dorerton, very stony-Elbaville complex, 30 to 60 percent slopes"	2809834	Alfisols	94	Udalfs	94
WI043	1130F	"Lacrescent-Dunbarton complex, very stony, 30 to 60 percent slopes"	2809831	Mollisols	60	Udolls	60
WI043	1145F	"Gaphill-Rockbluff complex, 30 to 60 percent slopes"	2809835	Alfisols	63	Udalfs	63
WI043	1155F	"Brodale-Bellechester-Rock outcrop complex, 60 to 90 percent slopes"	2809830	Mollisols	78	Udolls	78
WI043	1177F	"Derinda-Rock outcrop-Elizabeth complex, 30 to 60 percent slopes, rubbly"	2809833	Alfisols	45	Udalfs	45
